"","VehicleID","Hour","Minute","Second","mmlat","mmlon","base_lat","base_lon","lane_no","fixedlaneNo","fixedlat","fixedlon","fixedKP","kp_dist","incrementCounter","PositionConfidence","Speed","Heading","Acceleration","TransmissionState","VehicleStatusOption.AdaptiveCruiseControlStatus","VehicleStatusOption.CooperativeAdaptiveCruiseControlStatus","VehicleStatusOption.AntilockBrakeSystem","draftLaneNo","draftDs","changed"
"5644",67570375,6,17,30.93,35.1251529260181,136.920290950822,35.1251527,136.9202888,2,2,35.1251529260181,136.920290950822,0,2.88103864515702,131,12,31.75,352.4,0.04,2,1,1,"false",2,0.197216863612541,0
"5645",67570375,6,17,31.03,35.1251808431422,136.920286565392,35.1251805,136.9202833,2,2,35.1251808431422,136.920286565392,0,2.87790888096812,132,12,31.76,352.4,0.08,2,1,1,"false",2,0.299415853835589,0
"5646",67570375,6,17,31.13,35.1252115251335,136.920281745632,35.1252111,136.9202777,2,2,35.1252115251335,136.920281745632,0,2.87446914993924,133,12,31.8,352.4,0.08,2,1,1,"false",2,0.370958873109126,0
"5647",67570375,6,17,31.23,35.1252393438809,136.92027737565,35.1252388,136.9202722,2,2,35.1252393438809,136.92027737565,0,2.87135041463772,134,12,31.88,352.4,0.03,2,1,1,"false",2,0.474574161239974,0
"5648",67570375,6,17,31.33,35.1252669818833,136.920273034057,35.1252666,136.9202694,2,2,35.1252669818833,136.920273034057,0,2.86825194248272,135,12,31.86,352.4,0.17,2,1,1,"false",2,0.333219806144275,0
"5649",67570375,6,17,31.43,35.1252976638734,136.920268214288,35.1252972,136.9202638,2,2,35.1252976638734,136.920268214288,0,2.86481221151203,136,12,31.9,352.4,0.16,2,1,1,"false",2,0.404761808875838,0
"5650",67570375,6,17,31.53,35.1253255809959,136.920263828842,35.125325,136.9202583,2,2,35.1253255809959,136.920263828842,0,2.86168244740964,137,12,31.95,352.4,0.22,2,1,1,"false",2,0.506959133885718,0
"5651",67570375,6,17,31.63,35.1253561646094,136.920259024519,35.1253555,136.9202527,2,2,35.1253561646094,136.920259024519,0,2.85825374532977,138,12,31.93,352.4,0.26,2,1,1,"false",2,0.579917395334193,0
"5652",67570375,6,17,31.73,35.1253865468021,136.920254251834,35.1253861,136.92025,2,2,35.1253865468021,136.920254251834,0,2.85484762432917,139,12,31.96,352.3,0.21,2,1,1,"false",2,0.389865440704675,0
"5653",67570375,6,17,31.83,35.1254143758853,136.920249880209,35.1254138,136.9202444,2,2,35.1254143758853,136.920249880209,0,2.85172773017348,140,12,32.01,352.3,0.27,2,1,1,"false",2,0.502499239798733,0
"5654",67570375,6,17,31.93,35.1254450578737,136.920245060422,35.1254444,136.9202388,2,2,35.1254450578737,136.920245060422,0,2.84828799930027,141,12,32.02,352.3,0.23,2,1,1,"false",2,0.574039464730007,0
"5655",67570375,6,17,32.03,35.1254729749946,136.920240674961,35.1254722,136.9202333,2,2,35.1254729749946,136.920240674961,0,2.84515823528942,142,12,32.03,352.3,0.25,2,1,1,"false",2,0.676235105225126,0
"5656",67570375,6,17,32.13,35.1255035586063,136.920235870621,35.1255027,136.9202277,2,2,35.1255035586063,136.920235870621,0,2.84172953330746,143,12,32.09,352.3,0.25,2,1,1,"false",2,0.749191595323154,0
"5657",67570375,6,17,32.23,35.1255311862679,136.920231530624,35.1255305,136.920225,2,2,35.1255311862679,136.920231530624,0,2.83863222028363,144,12,32.12,352.3,0.23,2,1,1,"false",2,0.598814608967838,0
"5658",67570375,6,17,32.33,35.1255618682548,136.920226710824,35.1255611,136.9202194,2,2,35.1255618682548,136.920226710824,0,2.83519248949124,145,12,32.13,352.3,0.26,2,1,1,"false",2,0.670353440427021,0
"5659",67570375,6,17,32.43,35.1255924518653,136.920221906474,35.1255916,136.9202138,2,2,35.1255924518653,136.920221906474,0,2.8317637875727,146,12,32.18,352.3,0.27,2,1,1,"false",2,0.743308900296657,0
"5660",67570375,6,17,32.53,35.1256203689846,136.920217520997,35.1256194,136.9202083,2,2,35.1256203689846,136.920217520997,0,2.8286340236493,147,12,32.18,352.4,0.24,2,1,1,"false",2,0.845502858100813,0
"5661",67570375,6,17,32.63,35.1256510509705,136.920212701186,35.12565,136.9202027,2,2,35.1256510509705,136.920212701186,0,2.82519429291456,148,12,32.21,352.4,0.2,2,1,1,"false",2,0.9170405623258,0
"5662",67570375,6,17,32.73,35.1256785802544,136.920208376627,35.1256777,136.9202,2,2,35.1256785802544,136.920208376627,0,2.82210800883785,149,12,32.22,352.4,0.26,2,1,1,"false",2,0.768079366025417,0
"5663",67570375,6,17,32.83,35.1257092622395,136.920203556809,35.1257083,136.9201944,2,2,35.1257092622395,136.920203556809,0,2.81866827814419,150,12,32.28,352.4,0.13,2,1,1,"false",2,0.839616420386631,0
"5664",67570375,6,17,32.93,35.1257395717156,136.920198521812,35.1257388,136.9201916,2,2,35.1257395717156,136.920198521812,0,2.81526704207525,151,12,32.32,352.4,0.36,2,1,1,"false",2,0.635329389548697,0
"5665",67570375,6,17,33.03,35.1257699199686,136.920193463797,35.1257694,136.9201888,2,2,35.1257699199686,136.920193463797,0,2.8118612567507,152,12,32.27,352.4,0.32,2,1,1,"false",2,0.428073821127456,0
"5666",67570375,6,17,33.13,35.1257978148334,136.920188814675,35.1257972,136.9201833,2,2,35.1257978148334,136.920188814675,0,2.80873079907428,153,12,32.26,352.4,0.23,2,1,1,"false",2,0.506172808933961,0
"5667",67570375,6,17,33.23,35.1258283713882,136.920183721937,35.1258277,136.9201777,2,2,35.1258283713882,136.920183721937,0,2.80530163735918,154,12,32.21,352.4,0.16,2,1,1,"false",2,0.552732362642148,0
"5668",67570375,6,17,33.33,35.1258587086943,136.920178665736,35.1258583,136.920175,2,2,35.1258587086943,136.920178665736,0,2.80189708046201,155,12,32.21,352.4,0.03,2,1,1,"false",2,0.336464836221094,0
"5669",67570375,6,17,33.43,35.1258866145036,136.920174014779,35.1258861,136.9201694,2,2,35.1258866145036,136.920174014779,0,2.7987653944863,156,12,32.17,352.4,-0.13,2,1,1,"false",2,0.423574047710949,0
"5670",67570375,6,17,33.53,35.1259171710572,136.92016892203,35.1259166,136.9201638,2,2,35.1259171710572,136.92016892203,0,2.79533623284331,157,12,32.11,352.4,-0.16,2,1,1,"false",2,0.470132572252024,0
"5671",67570375,6,17,33.63,35.1259447594418,136.920164323971,35.1259444,136.9201611,2,2,35.1259447594418,136.920164323971,0,2.79224016931633,158,12,32.03,352.4,-0.24,2,1,1,"false",2,0.295916515022642,0
"5672",67570375,6,17,33.73,35.1259754141703,136.920159214851,35.125975,136.9201555,2,2,35.1259754141703,136.920159214851,0,2.78879999009818,159,12,32.03,352.4,-0.3,2,1,1,"false",2,0.340972529592587,0
"5673",67570375,6,17,33.83,35.1260032108567,136.920154582069,35.1260027,136.92015,2,2,35.1260032108567,136.920154582069,0,2.78568055018226,160,12,32.01,352.4,-0.15,2,1,1,"false",2,0.420571084031132,0
"5674",67570375,6,17,33.93,35.1260338655844,136.920149472942,35.1260333,136.9201444,2,2,35.1260338655844,136.920149472942,0,2.78224037100812,161,12,31.95,352.4,-0.38,2,1,1,"false",2,0.465626353289744,0
"5675",67570375,6,17,34.03,35.1260614649132,136.920144873046,35.1260611,136.9201416,2,2,35.1260614649132,136.920144873046,0,2.77914307920497,162,12,31.91,352.4,-0.26,2,1,1,"false",2,0.300420520242706,0
"5676",67570375,6,17,34.13,35.1260920105187,136.920139782099,35.1260916,136.9201361,2,2,35.1260920105187,136.920139782099,0,2.77571514605452,163,12,31.83,352.4,-0.33,2,1,1,"false",2,0.337965829269586,0
"5677",67570375,6,17,34.23,35.1261199163251,136.920135131116,35.1261194,136.9201305,2,2,35.1261199163251,136.920135131116,0,2.77258346024319,164,12,31.84,352.4,-0.44,2,1,1,"false",2,0.425072370405753,0
"5678",67570375,6,17,34.33,35.1261502645729,136.920130073055,35.12615,136.9201277,2,2,35.1261502645729,136.920130073055,0,2.76917767520529,165,12,31.79,352.5,-0.52,2,1,1,"false",2,0.217813530975655,0
"5679",67570375,6,17,34.43,35.1261780612571,136.920125440253,35.1261777,136.9201222,2,2,35.1261780612571,136.920125440253,0,2.76605823541516,166,12,31.74,352.4,-0.37,2,1,1,"false",2,0.297410144801057,0
"5680",67570375,6,17,34.53,35.1262056605841,136.92012084034,35.1262055,136.9201194,2,2,35.1262056605841,136.92012084034,0,2.76296094371,167,12,31.67,352.4,-0.34,2,1,1,"false",2,0.132203175337957,0
"5681",67570375,6,17,34.63,35.126236315309,136.920115731189,35.1262361,136.9201138,2,2,35.126236315309,136.920115731189,0,2.75952076469274,168,12,31.67,352.4,-0.41,2,1,1,"false",2,0.177256131922573,0
"5682",67570375,6,17,34.73,35.1262641162498,136.920111282747,35.1262638,136.9201083,2,2,35.1262641162498,136.920111282747,0,2.75640306586054,169,12,31.65,352.4,-0.42,2,1,1,"false",2,0.273535561382311,0
"5683",67570375,6,17,34.83,35.1262920407227,136.920106856728,35.1262916,136.9201027,2,2,35.1262920407227,136.920106856728,0,2.75327201945233,170,12,31.53,352.4,-0.43,2,1,1,"false",2,0.381196434380132,0
"5684",67570375,6,17,34.93,35.126319954768,136.920102432359,35.1263194,136.9200972,2,2,35.126319954768,136.920102432359,0,2.75014214223876,171,12,31.55,352.4,-0.32,2,1,1,"false",2,0.479837934900307,0
"5685",67570375,6,17,35.03,35.1263503409962,136.920097616146,35.12635,136.9200944,2,2,35.1263503409962,136.920097616146,0,2.74673507016456,172,12,31.48,352.4,-0.37,2,1,1,"false",2,0.294939289727157,0
"5686",67570375,6,17,35.13,35.1263781671209,136.920093205706,35.1263777,136.9200888,2,2,35.1263781671209,136.920093205706,0,2.74361505104925,173,12,31.45,352.4,-0.51,2,1,1,"false",2,0.404028703691048,0
"5687",67570375,6,17,35.23,35.1264060811652,136.920088781327,35.1264055,136.9200833,2,2,35.1264060811652,136.920088781327,0,2.74048517389127,174,12,31.43,352.4,-0.27,2,1,1,"false",2,0.502669243487039,0
"5688",67570375,6,17,35.33,35.1264337136692,136.92008440157,35.1264333,136.9200805,2,2,35.1264337136692,136.92008440157,0,2.73738686455914,175,12,31.35,352.4,-0.4,2,1,1,"false",2,0.357796285536294,0
"5689",67570375,6,17,35.43,35.1264640015488,136.920079600932,35.1264638,136.9200777,2,2,35.1264640015488,136.920079600932,0,2.73399081980213,176,12,31.3,352.5,-0.42,2,1,1,"false",2,0.174326229275462,0
"5690",67570375,6,17,35.53,35.1264919155921,136.920075176544,35.1264916,136.9200722,2,2,35.1264919155921,136.920075176544,0,2.73086094269832,177,12,31.31,352.5,-0.46,2,1,1,"false",2,0.272965901111978,0
"5691",67570375,6,17,35.63,35.1265198400624,136.9200707505,35.1265194,136.9200666,2,2,35.1265198400624,136.9200707505,0,2.72772989643655,178,12,31.26,352.5,-0.42,2,1,1,"false",2,0.38062421888658,0
"5692",67570375,6,17,35.73,35.1265474725652,136.920066370731,35.1265472,136.9200638,2,2,35.1265474725652,136.920066370731,0,2.72463158717416,179,12,31.2,352.5,-0.32,2,1,1,"false",2,0.235750390426259,0
"5693",67570375,6,17,35.83,35.1265753866075,136.920061946334,35.126575,136.9200583,2,2,35.1265753866075,136.920061946334,0,2.72150171012472,180,12,31.14,352.5,-0.46,2,1,1,"false",2,0.334389108610132,0
"5694",67570375,6,17,35.93,35.1266059664526,136.920057099402,35.1266055,136.9200527,2,2,35.1266059664526,136.920057099402,0,2.71807292848096,181,12,31.13,352.5,-0.52,2,1,1,"false",2,0.40344948212846,0
"5695",67570375,6,17,36.03,35.126633588527,136.920052721276,35.1266333,136.92005,2,2,35.126633588527,136.920052721276,0,2.7149757884511,182,12,31.06,352.5,-0.36,2,1,1,"false",2,0.249555969879739,0
"5696",67570375,6,17,36.13,35.1266615129957,136.920048295217,35.1266611,136.9200444,2,2,35.1266615129957,136.920048295217,0,2.71184474227802,183,12,31.04,352.5,-0.47,2,1,1,"false",2,0.357212713586591,0
"5697",67570375,6,17,36.23,35.1266890471496,136.920043931021,35.1266888,136.9200416,2,2,35.1266890471496,136.920043931021,0,2.70875746034454,184,12,30.98,352.5,-0.36,2,1,1,"false",2,0.213767268497905,0
"5698",67570375,6,17,36.33,35.1267169611903,136.920039506609,35.1267166,136.9200361,2,2,35.1267169611903,136.920039506609,0,2.70562758338346,185,12,30.93,352.5,-0.45,2,1,1,"false",2,0.312404430597062,0
"5699",67570375,6,17,36.43,35.1267448856581,136.920035080541,35.1267444,136.9200305,2,2,35.1267448856581,136.920035080541,0,2.70249653726017,186,12,30.91,352.5,-0.43,2,1,1,"false",2,0.420060223078842,0
"5700",67570375,6,17,36.53,35.1267725181583,136.920030700747,35.1267722,136.9200277,2,2,35.1267725181583,136.920030700747,0,2.69939822814377,187,12,30.84,352.5,-0.39,2,1,1,"false",2,0.275184567805616,0
"5701",67570375,6,17,36.63,35.126800432198,136.920026276326,35.1268,136.9200222,2,2,35.126800432198,136.920026276326,0,2.69626835123388,188,12,30.81,352.5,-0.51,2,1,1,"false",2,0.373820784827903,0
"5702",67570375,6,17,36.73,35.1268310120403,136.920021429368,35.1268305,136.9200166,2,2,35.1268310120403,136.920021429368,0,2.69283956974658,189,12,30.79,352.5,-0.4,2,1,1,"false",2,0.442878521707294,0
"5703",67570375,6,17,36.83,35.1268586445395,136.920017049565,35.1268583,136.9200138,2,2,35.1268586445395,136.920017049565,0,2.68974126068247,190,12,30.73,352.5,-0.41,2,1,1,"false",2,0.298002170977959,0
"5704",67570375,6,17,36.93,35.1268865585783,136.920012625135,35.1268861,136.9200083,2,2,35.1268865585783,136.920012625135,0,2.68661138382812,191,12,30.7,352.4,-0.35,2,1,1,"false",2,0.396637423180175,0
"5705",67570375,6,17,37.03,35.1269143846969,136.920008214637,35.1269138,136.9200027,2,2,35.1269143846969,136.920008214637,0,2.68349136505176,192,12,30.66,352.5,-0.37,2,1,1,"false",2,0.505720813886874,0
"5706",67570375,6,17,37.13,35.1269422987351,136.9200037902,35.1269416,136.9199972,2,2,35.1269422987351,136.9200037902,0,2.68036148823021,193,12,30.6,352.5,-0.39,2,1,1,"false",2,0.604355384776061,0
"5707",67570375,6,17,37.23,35.126969931233,136.919999410386,35.1269694,136.9199944,2,2,35.126969931233,136.919999410386,0,2.67726317923895,194,12,30.56,352.5,-0.44,2,1,1,"false",2,0.45947808217833,0
"5708",67570375,6,17,37.33,35.1269978556979,136.919994984291,35.1269972,136.9199888,2,2,35.1269978556979,136.919994984291,0,2.67413213327437,195,12,30.47,352.5,-0.48,2,1,1,"false",2,0.567130995430394,0
"5709",67570375,6,17,37.43,35.1270281331431,136.919990185239,35.1270277,136.9199861,2,2,35.1270281331431,136.919990185239,0,2.67073725809006,196,12,30.5,352.4,-0.35,2,1,1,"false",2,0.37463712746976,0
"5710",67570375,6,17,37.53,35.1270560576073,136.919985759138,35.1270555,136.9199805,2,2,35.1270560576073,136.919985759138,0,2.66760621216551,197,12,30.47,352.5,-0.43,2,1,1,"false",2,0.482289414590668,0
"5711",67570375,6,17,37.63,35.1270839716439,136.919981334686,35.1270833,136.919975,2,2,35.1270839716439,136.919981334686,0,2.66447633543191,198,12,30.42,352.5,-0.38,2,1,1,"false",2,0.58092242873987,0
"5712",67570375,6,17,37.73,35.1271118961075,136.919976908579,35.1271111,136.9199694,2,2,35.1271118961075,136.919976908579,0,2.66134528953892,199,12,30.39,352.5,-0.4,2,1,1,"false",2,0.688574019906885,0
"5713",67570375,6,17,37.83,35.1271394302563,136.919972544335,35.1271388,136.9199666,2,2,35.1271394302563,136.919972544335,0,2.65825800789527,200,12,30.31,352.5,-0.41,2,1,1,"false",2,0.545124856061773,0
"5714",67570375,6,17,37.93,35.1271673442919,136.919968119874,35.1271666,136.9199611,2,2,35.1271673442919,136.919968119874,0,2.65512813121549,201,12,30.26,352.5,-0.43,2,1,1,"false",2,0.643756920770149,0
"5715",67570375,6,17,38.03,35.1271952687545,136.919963693758,35.1271944,136.9199555,2,2,35.1271952687545,136.919963693758,0,2.6519970853737,202,12,30.25,352.5,-0.4,2,1,1,"false",2,0.751407566270658,0
"5716",67570375,6,17,38.13,35.1272229012496,136.919959313916,35.1272222,136.9199527,2,2,35.1272229012496,136.919959313916,0,2.64889877654585,203,12,30.22,352.5,-0.39,2,1,1,"false",2,0.606528178803491,0
"5717",67570375,6,17,38.23,35.1272508388828,136.919954724533,35.12725,136.9199472,2,2,35.1272508388828,136.919954724533,0,2.64576432183153,204,12,30.19,352.5,-0.39,2,1,1,"false",2,0.690638054835933,0
"5718",67570375,6,17,38.33,35.1272786465137,136.919950089949,35.1272777,136.9199416,2,2,35.1272786465137,136.919950089949,0,2.64264365487536,205,12,30.15,352.5,-0.46,2,1,1,"false",2,0.77924840381227,0
"5719",67570375,6,17,38.43,35.1273065413747,136.919945440824,35.1273055,136.9199361,2,2,35.1273065413747,136.919945440824,0,2.63951319863312,206,12,30.09,352.5,-0.36,2,1,1,"false",2,0.857345521337931,0
"5720",67570375,6,17,38.53,35.1273344471806,136.919940789872,35.1273333,136.9199305,2,2,35.1273344471806,136.919940789872,0,2.63638151409107,207,12,30.05,352.5,-0.37,2,1,1,"false",2,0.944453341536251,0
"5721",67570375,6,17,38.63,35.1273623420409,136.919936140741,35.1273611,136.919925,2,2,35.1273623420409,136.919936140741,0,2.63325105788317,208,12,30,352.5,-0.38,2,1,1,"false",2,1.02254977246745,0
"5722",67570375,6,17,38.83,35.1274177490077,136.919926906261,35.1274166,136.9199166,2,2,35.1274177490077,136.919926906261,0,2.62703309934867,210,12,29.94,352.5,-0.49,2,1,1,"false",2,0.945956634976946,0
"5723",67570375,6,17,38.93,35.1274453483448,136.919922306374,35.1274444,136.9199138,2,2,35.1274453483448,136.919922306374,0,2.62393580771026,211,12,29.9,352.5,-0.36,2,1,1,"false",2,0.780754355733213,0
"5724",67570375,6,17,39.13,35.1275008425401,136.919913057337,35.1275,136.9199055,2,2,35.1275008425401,136.919913057337,0,2.61770805998232,213,12,29.78,352.5,-0.37,2,1,1,"false",2,0.693646878200767,0
"5725",67570375,6,17,39.23,35.1275256929541,136.919908915595,35.127525,136.9199027,2,2,35.1275256929541,136.919908915595,0,2.61491926180035,214,12,29.77,352.5,-0.3,2,1,1,"false",2,0.570495515222263,0
"5726",67570375,6,17,39.33,35.1275531831688,136.919904333883,35.1275527,136.9199,2,2,35.1275531831688,136.919904333883,0,2.61183421616822,215,12,29.69,352.5,-0.46,2,1,1,"false",2,0.397783292746959,0
"5727",67570375,6,17,39.43,35.1275810889716,136.919899682902,35.1275805,136.9198944,2,2,35.1275810889716,136.919899682902,0,2.60870253180306,216,12,29.66,352.5,-0.46,2,1,1,"false",2,0.484888443055366,0
"5728",67570375,6,17,39.53,35.1276059393848,136.919895541153,35.1276055,136.9198916,2,2,35.1276059393848,136.919895541153,0,2.60591373366843,217,12,29.64,352.5,-0.35,2,1,1,"false",2,0.36173652181669,0
"5729",67570375,6,17,39.63,35.1276335387195,136.919890941244,35.1276333,136.9198888,2,2,35.1276335387195,136.919890941244,0,2.6028164421525,218,12,29.6,352.5,-0.65,2,1,1,"false",2,0.196532878419492,0
"5730",67570375,6,17,39.73,35.127661433576,136.919886292079,35.1276611,136.9198833,2,2,35.127661433576,136.919886292079,0,2.59968598616267,219,12,29.53,352.5,-0.33,2,1,1,"false",2,0.274626173362677,0
"5731",67570375,6,17,39.83,35.1276862837749,136.919882248024,35.1276861,136.9198805,2,2,35.1276862837749,136.919882248024,0,2.59689837808509,220,12,29.53,352.5,-0.25,2,1,1,"false",2,0.160279117333439,0
"5732",67570375,6,17,39.93,35.1277141023404,136.919877875791,35.1277138,136.919875,2,2,35.1277141023404,136.919877875791,0,2.59377963829716,221,12,29.5,352.5,-0.39,2,1,1,"false",2,0.263685812912815,0
"5733",67570375,6,17,40.03,35.1277389855496,136.919873964904,35.1277388,136.9198722,2,2,35.1277389855496,136.919873964904,0,2.59098998133526,222,12,29.43,352.5,-0.49,2,1,1,"false",2,0.161826801071482,0
"5734",67570375,6,17,40.13,35.1277669128314,136.919869575578,35.1277666,136.9198666,2,2,35.1277669128314,136.919869575578,0,2.58785905332808,223,12,29.4,352.5,-0.4,2,1,1,"false",2,0.272835331120175,0
"5735",67570375,6,17,40.33,35.1278197129788,136.919861276981,35.1278194,136.9198583,2,2,35.1278197129788,136.919861276981,0,2.58193962790982,225,12,29.34,352.5,-0.37,2,1,1,"false",2,0.272963758617214,0
"5736",67570375,6,17,40.43,35.1278476402597,136.919856887647,35.1278472,136.9198527,2,2,35.1278476402597,136.919856887647,0,2.57880869995283,226,12,29.3,352.5,-0.36,2,1,1,"false",2,0.383971349998619,0
"5737",67570375,6,17,40.53,35.1278725131252,136.919852978373,35.1278722,136.91985,2,2,35.1278725131252,136.919852978373,0,2.57602020255252,227,12,29.26,352.5,-0.36,2,1,1,"false",2,0.273091206197322,0
"5738",67570375,6,17,40.63,35.1279004404055,136.919848589033,35.1279,136.9198444,2,2,35.1279004404055,136.919848589033,0,2.57288927462795,228,12,29.22,352.5,-0.35,2,1,1,"false",2,0.384098211300544,0
"5739",67570375,6,17,40.73,35.127928269311,136.919844215152,35.1279277,136.9198388,2,2,35.127928269311,136.919844215152,0,2.56976937548343,229,12,29.18,352.5,-0.39,2,1,1,"false",2,0.496522558940542,0
"5740",67570375,6,17,40.83,35.1279531421756,136.91984030587,35.1279527,136.9198361,2,2,35.1279531421756,136.91984030587,0,2.56698087813013,230,12,29.12,352.5,-0.39,2,1,1,"false",2,0.385641784429607,0
"5741",67570375,6,17,41.03,35.1280059526615,136.919832005609,35.1280055,136.9198277,2,2,35.1280059526615,136.919832005609,0,2.56106029344525,232,12,29.03,352.6,-0.33,2,1,1,"false",2,0.394786765025379,0
"5742",67570375,6,17,41.13,35.128033869598,136.919827617881,35.1280333,136.9198222,2,2,35.128033869598,136.919827617881,0,2.55793052508742,233,12,28.98,352.5,-0.39,2,1,1,"false",2,0.496772166283531,0
"5743",67570375,6,17,41.23,35.1280587528039,136.919823706964,35.1280583,136.9198194,2,2,35.1280587528039,136.919823706964,0,2.55514086830726,234,12,28.97,352.5,-0.39,2,1,1,"false",2,0.394910684571006,0
"5744",67570375,6,17,41.33,35.1280866800821,136.919819317604,35.1280861,136.9198138,2,2,35.1280866800821,136.919819317604,0,2.55200994049734,235,12,28.95,352.5,-0.37,2,1,1,"false",2,0.505915576399824,0
"5745",67570375,6,17,41.53,35.1281367257376,136.919811451868,35.1281361,136.9198055,2,2,35.1281367257376,136.919811451868,0,2.54639932085539,237,12,28.86,352.5,-0.41,2,1,1,"false",2,0.545733414395778,0
"5746",67570375,6,17,41.63,35.1281642650532,136.919807123476,35.1281638,136.9198027,2,2,35.1281642650532,136.919807123476,0,2.5433118874966,238,12,28.83,352.6,-0.37,2,1,1,"false",2,0.405593342813961,0
"5747",67570375,6,17,41.73,35.1281894275028,136.919803168657,35.1281888,136.9197972,2,2,35.1281894275028,136.919803168657,0,2.54049092463804,239,12,28.79,352.5,-0.34,2,1,1,"false",2,0.547272508070979,0
"5748",67570375,6,17,42.13,35.128295038121,136.919786569655,35.1282944,136.9197805,2,2,35.128295038121,136.919786569655,0,2.52865091537071,243,12,28.62,352.5,-0.42,2,1,1,"false",2,0.556532417519974,0
"5749",67570375,6,17,42.23,35.1283199213243,136.919782658713,35.1283194,136.9197777,2,2,35.1283199213243,136.919782658713,0,2.52586125873608,244,12,28.59,352.5,-0.36,2,1,1,"false",2,0.454668954920543,0
"5750",67570375,6,17,42.33,35.1283450837723,136.919778703879,35.1283444,136.9197722,2,2,35.1283450837723,136.919778703879,0,2.52304029596327,245,12,28.55,352.5,-0.43,2,1,1,"false",2,0.59634646551011,0
"5751",67570375,6,17,42.43,35.12837272146,136.919774360004,35.1283722,136.9197694,2,2,35.12837272146,136.919774360004,0,2.51994183397016,246,12,28.52,352.5,-0.43,2,1,1,"false",2,0.454787015094266,0
"5752",67570375,6,17,42.53,35.1283978942499,136.919770403539,35.1283972,136.9197638,2,2,35.1283978942499,136.919770403539,0,2.51711971173879,247,12,28.45,352.5,-0.36,2,1,1,"false",2,0.605484005119991,0
"5753",67570375,6,17,42.63,35.1284284714386,136.9197655427,35.1284277,136.9197583,2,2,35.1284284714386,136.9197655427,0,2.51369106091394,248,12,28.45,352.5,-0.53,2,1,1,"false",2,0.664231505361565,0
"5754",67570375,6,17,42.73,35.1284536410198,136.919761534823,35.1284527,136.9197527,2,2,35.1284536410198,136.919761534823,0,2.5108686925845,249,12,28.38,352.4,-0.34,2,1,1,"false",2,0.810245642536495,0
"5755",67570375,6,17,42.83,35.1284812601682,136.919757136887,35.1284805,136.91975,2,2,35.1284812601682,136.919757136887,0,2.50777164422935,250,12,28.38,352.4,-0.43,2,1,1,"false",2,0.654526918562267,0
"5756",67570375,6,17,42.93,35.1285061364875,136.919753175703,35.1285055,136.9197472,2,2,35.1285061364875,136.919753175703,0,2.5049821605362,251,12,28.3,352.4,-0.56,2,1,1,"false",2,0.548034044630774,0
"5757",67570375,6,17,43.03,35.1285313060678,136.919749167818,35.1285305,136.9197416,2,2,35.1285313060678,136.919749167818,0,2.50215979225564,252,12,28.27,352.4,-0.28,2,1,1,"false",2,0.694047385041824,0
"5758",67570375,6,17,43.13,35.1285592184768,136.919744723176,35.1285583,136.9197361,2,2,35.1285592184768,136.919744723176,0,2.49902985934079,253,12,28.21,352.4,-0.36,2,1,1,"false",2,0.790834365945575,0
"5759",67570375,6,17,43.23,35.1285840947952,136.919740761984,35.1285833,136.9197333,2,2,35.1285840947952,136.919740761984,0,2.49624037569421,254,12,28.19,352.4,-0.36,2,1,1,"false",2,0.684340862627022,0
"5760",67570375,6,17,43.33,35.1286120176771,136.919736315668,35.1286111,136.9197277,2,2,35.1286120176771,136.919736315668,0,2.49310926836545,255,12,28.16,352.4,-0.38,2,1,1,"false",2,0.790145334302223,0
"5761",67570375,6,17,43.43,35.1286368835214,136.919732356139,35.1286361,136.919725,2,2,35.1286368835214,136.919732356139,0,2.4903209591985,0,12,28.13,352.4,-0.35,2,1,1,"false",2,0.674633357626483,0
"5762",67570375,6,17,43.53,35.1286620531004,136.919728348242,35.1286611,136.9197194,2,2,35.1286620531004,136.919728348242,0,2.4874985909879,1,12,28.07,352.4,-0.36,2,1,1,"false",2,0.820645266229907,0
"5763",67570375,6,17,43.63,35.1286869294178,136.91972438704,35.1286861,136.9197166,2,2,35.1286869294178,136.91972438704,0,2.4847091074016,2,12,28.05,352.4,-0.35,2,1,1,"false",2,0.714150973659761,0
"5764",67570375,6,17,43.73,35.1287144607049,136.919720003069,35.1287138,136.9197138,2,2,35.1287144607049,136.919720003069,0,2.48162191114092,3,12,28,352.4,-0.33,2,1,1,"false",2,0.568884488169935,0
"5765",67570375,6,17,43.83,35.1287396198095,136.919715996832,35.1287388,136.9197083,2,2,35.1287396198095,136.919715996832,0,2.47880071742649,4,12,27.96,352.3,-0.37,2,1,1,"false",2,0.705877535642398,0
"5766",67570375,6,17,43.93,35.1287644961261,136.919712035623,35.1287638,136.9197055,2,2,35.1287644961261,136.919712035623,0,2.47601123388319,5,12,27.93,352.3,-0.37,2,1,1,"false",2,0.599382692616709,0
"5767",67570375,6,17,44.03,35.1287896552302,136.919708029381,35.1287888,136.9197,2,2,35.1287896552302,136.919708029381,0,2.4731900401977,6,12,27.9,352.3,-0.32,2,1,1,"false",2,0.736375195416,0
"5768",67570375,6,17,44.23,35.1288424544255,136.919699621826,35.1288416,136.9196916,2,2,35.1288424544255,136.919699621826,0,2.46726944950038,8,12,27.81,352.3,-0.4,2,1,1,"false",2,0.735681876115473,0
"5769",67570375,6,17,44.33,35.1288673310547,136.919695658459,35.1288666,136.9196888,2,2,35.1288673310547,136.919695658459,0,2.46447990619091,9,12,27.81,352.3,-0.34,2,1,1,"false",2,0.628997045309982,0
